id,host_days,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,city,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
14218904,1346,within a day,100%,25%,0,2,1,Jamaica Plain,Boston,Condominium,Private room,2,1.5,1,1,Real Bed,59,1,1,1,10,2,,,,,,,,0,moderate,0.91
11826815,892,within an hour,100%,100%,1,3,1,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,88,0,0,1,0,2,96,10,10,10,10,10,10,0,moderate,0.86
13334098,1932,within a few hours,100%,100%,0,1,1,Jamaica Plain,Boston,House,Entire home/apt,5,2,4,3,Real Bed,164,1,1,3,7,6,,,,,,,,0,moderate,
4765070,756,within an hour,100%,100%,0,3,1,Jamaica Plain,Jamaica Plain,House,Entire home/apt,2,1,0,1,Real Bed,90,0,1,1,0,2,93,9,10,10,10,9,9,1,moderate,6.77
2880944,1420,within a day,100%,100%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,185,0,1,1,0,5,100,10,10,10,10,10,10,0,flexible,0.15
9532771,410,N/A,,,0,1,0,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,80,0,0,1,0,1,,,,,,,,0,flexible,
10253591,615,within a few hours,92%,94%,0,1,1,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,105,1,1,1,10,2,91,9,10,10,10,9,9,0,strict,3.46
1881298,1754,within a few hours,100%,96%,0,1,1,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,90,0,0,1,0,1,95,10,10,10,10,9,10,0,moderate,5.58
210097,1952,within a day,100%,83%,1,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,1,2,0,3,97,10,10,10,10,10,10,0,strict,1.9
6059968,1422,within a few hours,100%,56%,1,4,1,Jamaica Plain,Boston,Apartment,Shared room,2,1,1,1,Real Bed,100,1,1,1,20,1,98,10,10,10,10,9,10,0,strict,0.6
6862758,565,within a few hours,100%,17%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,5,1.5,2,3,Real Bed,200,1,1,1,0,2,100,10,10,10,10,10,10,0,strict,0.75
799701,1502,within an hour,90%,100%,0,2,1,Jamaica Plain,Jamaica Plain,Apartment,Entire home/apt,8,1.5,4,4,Real Bed,300,1,1,6,25,4,100,10,10,9,10,9,9,0,strict,0.05
6862594,1115,N/A,,,0,1,0,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,60,0,0,1,0,1,,,,,,,,0,flexible,
9057435,436,within an hour,100%,90%,0,2,1,Jamaica Plain,Boston,Apartment,Entire home/apt,6,1,3,3,Real Bed,319,0,1,6,25,1,100,10,10,10,10,10,10,0,moderate,0.63
750438,1532,within a few hours,100%,96%,1,2,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,85,0,1,1,0,2,96,10,9,10,10,10,9,0,moderate,2.29
12874603,418,within a day,50%,56%,0,1,1,Jamaica Plain,Boston,Condominium,Private room,2,2,1,1,Real Bed,70,0,0,1,0,1,74,9,8,9,8,8,9,0,flexible,3.13
12727401,249,N/A,,,0,1,0,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,50,0,0,1,0,1,60,6,6,8,10,10,6,0,flexible,0.46
2077794,1846,within a few hours,100%,86%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,119,0,1,0,0,3,86,8,8,10,10,9,9,0,moderate,0.47
9712731,679,within a day,100%,50%,0,2,1,Jamaica Plain,Boston,Condominium,Entire home/apt,3,1,1,2,Real Bed,125,0,1,2,20,1,100,10,10,10,10,10,10,0,strict,1.36
13677640,191,within a few hours,70%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,53,0,0,1,0,1,80,6,7,10,8,9,9,1,flexible,2.05
3371091,1754,within a few hours,100%,100%,1,2,1,Jamaica Plain,Boston,Apartment,Private room,4,1,1,1,Real Bed,125,1,1,1,50,1,95,10,10,10,10,10,9,0,strict,0.5
13512551,202,within an hour,100%,100%,0,1,0,Jamaica Plain,Boston,House,Entire home/apt,6,2.5,4,4,Real Bed,199,0,0,5,30,3,100,10,10,10,10,8,10,1,strict,1
732999,1545,within a day,100%,63%,0,2,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,205,0,1,4,0,2,97,10,10,10,10,9,10,0,strict,0.3
6106955,1810,within a day,100%,100%,0,1,1,Jamaica Plain,Boston,Condominium,Entire home/apt,5,1,2,2,Real Bed,114,1,1,2,15,4,95,10,10,10,10,10,10,0,strict,0.56
2698996,1005,within an hour,100%,100%,1,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,75,0,0,1,15,2,98,10,10,10,10,10,10,0,moderate,4.45
27611,2432,within an hour,100%,100%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,185,1,1,2,0,3,86,9,10,10,10,10,9,0,strict,0.29
4025194,1852,within an hour,100%,100%,1,4,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,75,0,0,2,25,1,97,10,9,10,10,9,10,1,flexible,6.2
8336364,892,within an hour,100%,100%,0,2,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,2.5,2,2,Real Bed,180,1,1,2,20,3,,,,,,,,0,strict,
12071820,280,within a few hours,100%,33%,0,1,0,Jamaica Plain,Boston,Apartment,Shared room,2,1,1,1,Pull-out Sofa,70,0,0,1,0,1,96,10,9,10,10,10,10,0,flexible,1.06
7910223,640,within an hour,100%,100%,1,3,1,Jamaica Plain,Boston,Bed & Breakfast,Entire home/apt,2,1,1,2,Real Bed,150,0,1,2,15,2,96,10,10,10,10,9,9,0,strict,5.74
4567815,1589,N/A,,,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,120,0,1,1,0,1,96,10,10,9,10,9,10,0,moderate,0.49
12022134,883,within an hour,100%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Private room,2,2,1,1,Real Bed,92,0,1,1,0,14,100,10,10,10,10,10,10,0,strict,0.79
13513012,606,within an hour,100%,100%,0,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,84,1,0,0,0,3,100,10,10,10,10,10,10,0,moderate,3
3730447,1180,within a few hours,100%,20%,0,2,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,200,0,0,4,50,2,89,9,9,9,10,9,9,0,strict,1.14
4149974,1222,within an hour,100%,100%,1,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,0,1,0,0,2,96,10,10,10,10,10,9,0,strict,3.14
14933380,679,within a day,100%,50%,0,2,1,Jamaica Plain,Boston,Apartment,Shared room,1,1,1,1,Real Bed,49,0,0,1,0,1,,,,,,,,0,strict,
6238463,621,within a few hours,100%,78%,1,1,1,Jamaica Plain,Boston,Townhouse,Private room,2,1,1,1,Real Bed,95,0,1,1,0,2,98,10,10,10,10,10,10,0,strict,2.12
1929406,1145,within a day,67%,33%,0,1,0,Jamaica Plain,Jamaica Plain,House,Entire home/apt,6,1,4,4,Real Bed,275,1,1,1,0,3,100,10,10,10,10,10,10,0,strict,0.03
4583526,778,within an hour,100%,100%,1,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,9,1,4,4,Real Bed,230,0,1,4,40,2,97,10,10,10,10,9,10,0,strict,3.85
7287822,908,within a few hours,100%,100%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,1,4,Real Bed,130,0,1,3,30,2,99,10,10,10,10,10,10,0,moderate,4.55
8354938,2327,within an hour,100%,96%,0,8,1,Jamaica Plain,Boston,Apartment,Entire home/apt,5,1,2,3,Real Bed,192,1,1,4,10,3,93,10,10,10,10,8,9,1,moderate,1.81
5025015,721,within an hour,100%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,5,1,3,4,Real Bed,175,1,1,1,0,2,85,9,8,9,10,8,9,1,moderate,5.39
4452800,1180,within a few hours,100%,20%,0,2,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,70,0,0,1,0,1,80,10,8,9,10,9,8,0,flexible,0.11
7554801,979,within a few hours,100%,100%,1,1,1,Jamaica Plain,Boston,Townhouse,Private room,2,1.5,1,1,Real Bed,65,0,1,1,0,5,100,10,10,10,10,10,10,0,moderate,0.95
9349646,1537,within a few hours,90%,83%,0,2,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,100,0,0,1,0,1,100,10,10,10,10,10,10,0,flexible,0.39
6386351,599,N/A,,,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,3,1,1,1,Real Bed,185,0,0,1,0,1,,,,,,,,0,flexible,
5124772,1861,N/A,,,0,1,1,Jamaica Plain,Boston,House,Entire home/apt,10,2.5,5,5,Real Bed,250,1,1,4,25,5,87,9,9,9,10,7,9,0,strict,0.22
3977877,976,N/A,,,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,1,1,2,10,1,93,10,10,10,10,9,9,0,moderate,0.17
1754939,1185,within a few hours,100%,100%,0,1,1,Jamaica Plain,Boston,House,Entire home/apt,5,1.5,2,3,Real Bed,150,0,0,1,0,1,,,,,,,,0,flexible,
6602167,756,within an hour,100%,100%,0,3,1,Jamaica Plain,Boston,Apartment,Entire home/apt,6,1,2,4,Real Bed,168,1,1,1,0,2,89,9,10,10,9,8,9,1,moderate,5.61
3987926,1852,within an hour,100%,100%,1,4,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,60,0,0,2,25,1,98,10,9,10,10,9,10,1,flexible,6.94
5729845,653,within an hour,100%,82%,0,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,59,0,1,1,10,1,90,9,9,10,10,9,9,0,moderate,2.78
9727523,398,within an hour,100%,100%,0,2,0,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,60,0,1,1,0,1,91,9,9,10,10,10,9,0,flexible,1.64
12463555,261,within a day,80%,70%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,2,4,Real Bed,145,0,1,3,25,2,94,10,10,10,9,10,10,1,flexible,1.69
9137560,432,N/A,,,0,1,0,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,80,0,1,1,0,1,100,10,10,10,10,10,10,0,moderate,0.1
3616081,900,within an hour,100%,100%,1,2,1,Jamaica Plain,Boston,Apartment,Entire home/apt,3,1,1,2,Real Bed,114,1,1,1,36,2,97,10,10,10,10,10,10,1,strict,5.08
8908145,460,within a few hours,100%,77%,0,4,0,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,170,1,0,2,50,2,80,9,10,10,10,10,8,0,flexible,0.42
554720,1652,within an hour,100%,100%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,6,2,2,2,Real Bed,240,0,1,1,0,3,95,10,10,10,9,10,9,0,strict,2.25
1551467,1947,N/A,,,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,0,1,2,35,2,95,10,9,9,9,9,8,0,flexible,0.14
7743569,1457,within an hour,100%,100%,0,5,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Futon,69,0,1,1,9,3,98,10,10,10,10,10,10,0,strict,0.88
732932,1545,within a day,100%,63%,0,2,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,80,0,1,1,0,3,95,10,10,10,10,9,9,0,strict,0.38
749247,1535,within a few hours,100%,96%,1,2,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,85,0,0,1,10,1,97,10,10,10,10,10,9,0,moderate,1.46
667325,1987,within an hour,100%,100%,0,2,1,Jamaica Plain,Boston,Apartment,Private room,4,1,1,2,Real Bed,75,0,1,2,25,1,92,9,9,10,10,10,9,0,moderate,3.59
9349614,1537,within a few hours,90%,83%,0,2,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,0,0,1,0,1,80,10,8,10,10,8,8,0,flexible,0.22
10627514,558,within a day,50%,100%,0,2,1,Jamaica Plain,Boston,House,Private room,2,2,1,1,Real Bed,70,0,1,0,0,1,90,10,8,10,10,8,8,0,moderate,0.37
1885825,1328,within an hour,100%,100%,0,5,1,Jamaica Plain,Boston,House,Private room,3,1,1,2,Real Bed,80,1,1,2,25,3,96,10,10,10,10,9,10,0,flexible,3.27
9906565,1303,within a day,100%,0%,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,7,1.5,3,4,Real Bed,225,0,1,4,30,2,,,,,,,,0,moderate,
629814,1614,within an hour,100%,92%,0,2,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,225,1,1,4,20,3,100,10,10,10,10,10,10,0,strict,0.21
1222327,1311,N/A,,,0,1,1,Jamaica Plain,Jamaica Plain,House,Entire home/apt,4,2,2,2,Real Bed,178,0,0,1,0,7,100,10,10,10,10,10,9,0,flexible,0.12
10299047,366,within a few hours,100%,85%,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,175,0,1,1,0,1,94,9,9,10,10,9,9,0,moderate,3.12
9463444,415,within a day,100%,80%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,3,1,0,2,Real Bed,109,0,1,2,15,1,100,10,10,10,10,10,10,0,moderate,4.14
6465075,2045,within a few hours,90%,73%,1,1,1,Jamaica Plain,Boston,Condominium,Entire home/apt,10,2,5,6,Real Bed,383,1,1,6,20,3,94,10,10,9,9,9,9,0,strict,1.28
8932377,720,N/A,,,0,1,0,Jamaica Plain,Boston,Condominium,Private room,2,1.5,1,1,Real Bed,90,0,0,1,0,1,,,,,,,,1,flexible,
9577988,2069,within a day,100%,0%,1,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,6,1,2,3,Real Bed,99,0,1,2,20,3,97,10,9,10,10,10,10,0,flexible,2.48
9971054,385,within an hour,100%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,50,1,1,1,0,1,91,9,9,10,9,10,9,0,moderate,1.65
7348110,656,within an hour,100%,100%,0,1,0,Jamaica Plain,Roxbury Crossing,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,1,1,1,0,1,93,10,9,10,10,8,9,0,strict,1.15
7790454,1987,within an hour,100%,100%,0,2,1,Jamaica Plain,Boston,House,Entire home/apt,6,2,4,5,Real Bed,184,0,1,1,0,30,,,,,,,,0,flexible,
3021446,2444,within an hour,100%,100%,0,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,80,0,1,1,0,2,92,9,10,9,10,9,9,1,moderate,3.97
7708436,2299,within an hour,100%,100%,0,1,1,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,85,0,1,1,5,1,97,10,10,10,10,10,10,0,moderate,2.09
11514237,971,within a day,100%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,2,1,1,2,Real Bed,150,0,1,2,20,2,98,10,9,10,10,10,10,0,flexible,1.92
13363171,1407,within a day,60%,60%,0,2,1,Jamaica Plain,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,1,1,50,1,100,10,10,10,10,10,10,0,strict,0.46
11946029,699,within a few hours,100%,82%,0,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,100,0,0,1,0,1,93,10,10,9,10,8,9,0,moderate,1.54
6019555,1644,within an hour,100%,100%,1,2,1,Jamaica Plain,Boston,Townhouse,Private room,2,1.5,1,2,Real Bed,84,0,1,1,10,3,97,10,10,10,10,9,10,0,moderate,2.04
12052288,621,within an hour,100%,100%,1,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,1,2,Real Bed,130,1,1,3,20,1,98,10,10,10,10,9,10,1,moderate,6.36
9676551,817,within an hour,96%,100%,0,2,1,Jamaica Plain,Jamaica Plain,Apartment,Private room,2,1,1,1,Futon,76,0,1,1,0,2,95,10,10,10,10,10,10,1,moderate,9.55
12789527,1355,within a few hours,100%,100%,0,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,100,1,1,1,0,1,100,10,10,10,10,10,10,0,moderate,1
12855005,1055,within an hour,100%,100%,1,3,1,Jamaica Plain,Boston,House,Private room,2,2,1,1,Real Bed,70,0,1,2,20,2,100,10,10,10,10,10,10,1,flexible,1.78
1631942,1509,within a few hours,100%,72%,0,1,1,Jamaica Plain,Boston,Condominium,Entire home/apt,2,1,1,1,Real Bed,125,1,1,2,0,2,96,10,10,10,10,10,9,0,strict,0.62
2884903,981,N/A,,,0,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,70,0,0,1,10,1,94,10,9,10,10,9,10,0,flexible,0.21
14868157,640,within an hour,100%,100%,1,3,1,Jamaica Plain,Boston,Bed & Breakfast,Private room,1,1.5,1,1,Real Bed,75,0,1,1,0,1,,,,,,,,1,moderate,
13344433,1003,within a few hours,100%,100%,0,1,1,Jamaica Plain,Boston,House,Entire home/apt,3,1,2,1,Real Bed,170,1,0,2,50,2,98,10,10,10,10,10,9,0,moderate,3.75
40601,2357,within a few hours,90%,100%,1,1,1,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,95,0,0,1,20,4,100,10,10,10,10,10,10,0,moderate,0.75
12033661,1436,within a day,75%,20%,0,1,1,Jamaica Plain,Boston,Bed & Breakfast,Private room,2,1,1,2,Real Bed,70,0,0,1,0,4,100,9,9,10,10,10,10,0,flexible,1.99
6298216,606,N/A,,,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,6,1,3,3,Real Bed,299,0,0,1,0,1,,,,,,,,0,flexible,
12868343,1650,N/A,,,0,2,1,Jamaica Plain,Jamaica Plain,House,Private room,1,1.5,1,1,Real Bed,70,0,1,1,0,3,,,,,,,,0,moderate,
14474750,192,within an hour,100%,100%,0,3,1,Jamaica Plain,Boston,Entire Floor,Entire home/apt,6,2,2,3,Real Bed,155,0,1,4,15,1,,,,,,,,0,moderate,
6921672,561,within a few hours,100%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,4,2,2,2,Real Bed,250,1,1,1,0,1,100,10,10,10,10,10,10,0,moderate,1
2219399,1810,within an hour,100%,100%,1,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,115,1,0,1,0,2,95,10,10,10,10,9,10,0,moderate,1.73
336960,1790,within an hour,100%,98%,0,2,1,Jamaica Plain,Boston,House,Private room,3,1,1,2,Real Bed,70,0,1,1,10,2,92,10,9,10,9,9,9,0,moderate,2.62
336946,1790,within an hour,100%,98%,0,2,1,Jamaica Plain,Boston,House,Entire home/apt,3,1,1,2,Real Bed,135,0,1,2,10,2,93,10,9,10,10,9,9,0,moderate,2.35
6644330,1422,within a few hours,100%,56%,1,4,1,Jamaica Plain,"Jamaica Plain, MA",Condominium,Private room,2,1,1,1,Real Bed,120,1,1,1,20,1,100,10,10,10,10,10,10,0,strict,0.39
6939162,942,N/A,,,1,1,1,Jamaica Plain,Boston,Loft,Entire home/apt,4,1.5,1,1,Real Bed,130,1,1,1,50,1,100,10,10,10,10,10,10,0,moderate,0.82
13640138,343,within an hour,90%,100%,0,1,1,Jamaica Plain,Boston,Apartment,Private room,3,1,1,1,Real Bed,29,0,1,2,35,2,88,9,7,10,10,9,10,1,strict,2.21
12593295,416,within a few hours,100%,83%,0,1,0,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,68,0,0,1,0,1,91,10,9,10,9,10,9,0,flexible,3.29
10004575,1614,within a few hours,100%,100%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,6,1,3,5,Real Bed,300,0,1,4,50,1,97,10,10,10,10,9,10,0,strict,1.45
12855343,1055,within an hour,100%,100%,1,3,1,Jamaica Plain,Boston,House,Private room,1,2,1,1,Real Bed,50,0,1,1,20,2,95,10,10,10,10,10,10,1,moderate,6.11
9791506,395,within an hour,100%,67%,0,1,1,Jamaica Plain,Boston,Condominium,Entire home/apt,2,1,1,1,Real Bed,119,1,1,1,0,7,90,10,10,10,10,10,10,0,strict,1.3
5801643,646,within a few hours,97%,86%,0,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Futon,46,0,1,2,50,2,75,8,7,10,9,9,8,0,moderate,1.84
12888054,241,within an hour,100%,100%,0,2,0,Jamaica Plain,Boston,Condominium,Entire home/apt,6,1,2,3,Real Bed,295,1,1,2,25,3,,,,,,,,0,strict,
5676025,1184,within a few hours,100%,88%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,5,1,2,3,Real Bed,130,0,1,2,10,1,79,9,7,9,9,9,8,0,strict,1.11
6104388,1807,within a day,100%,83%,0,1,1,Jamaica Plain,Boston,Condominium,Entire home/apt,6,2,2,2,Real Bed,180,1,1,2,20,3,100,10,10,10,10,10,10,0,strict,0.49
8283433,1912,within an hour,100%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,7,1,2,4,Real Bed,300,1,1,4,15,2,,,,,,,,0,flexible,
14573919,665,within an hour,89%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,5,1,2,3,Real Bed,200,1,1,1,0,2,,,,,,,,1,moderate,
7495866,542,within an hour,100%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,136,0,0,2,0,4,92,10,10,9,9,10,9,0,strict,1.95
13623390,245,within a few hours,90%,82%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,0,0,1,0,2,96,10,10,10,10,10,9,0,strict,2.54
3629014,900,within an hour,100%,100%,1,2,1,Jamaica Plain,"Jamaica Plain, Boston",House,Private room,5,1,1,2,Real Bed,88,1,1,1,34,2,100,10,10,10,10,10,10,1,strict,2.13
10883063,756,within a few hours,100%,93%,0,2,1,Jamaica Plain,Boston,House,Private room,3,1,1,2,Real Bed,95,0,1,1,0,2,93,9,9,10,10,9,10,0,flexible,2.54
713627,1568,within a few hours,100%,100%,0,1,1,Jamaica Plain,Boston,House,Entire home/apt,2,1.5,1,1,Real Bed,135,0,1,1,0,5,80,8,8,10,8,8,8,0,strict,0.04
4105704,841,within a day,100%,100%,1,2,1,Jamaica Plain,Boston,House,Entire home/apt,2,1,1,1,Real Bed,135,1,1,1,0,2,98,10,10,10,10,10,10,0,moderate,4.46
3957602,1725,within a few hours,100%,90%,1,1,1,Jamaica Plain,Boston (Jamaica Plain),Bed & Breakfast,Private room,2,1,1,1,Real Bed,75,0,1,2,20,2,97,10,10,10,10,9,10,0,flexible,2.62
11739985,572,within a few hours,100%,94%,1,2,1,Jamaica Plain,Boston,House,Entire home/apt,5,1,2,4,Real Bed,189,0,1,3,25,1,96,9,10,10,10,10,10,0,strict,4.57
5874408,763,within an hour,100%,95%,1,1,1,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,75,0,0,0,0,2,98,10,10,10,10,10,10,0,flexible,2.62
7693009,1717,within a day,100%,69%,0,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,55,0,1,1,45,2,97,10,10,10,10,9,10,0,moderate,1.14
3775876,1077,within an hour,100%,78%,0,8,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,125,1,1,1,0,1,86,10,9,9,8,8,8,0,moderate,0.4
3693850,892,within an hour,100%,100%,1,3,1,Jamaica Plain,Boston,Condominium,Private room,1,1,1,1,Real Bed,88,0,0,0,0,28,96,10,10,10,10,9,9,0,moderate,7.55
4736217,950,within a few hours,78%,82%,0,6,1,Jamaica Plain,Boston,Apartment,Private room,1,1,1,1,Real Bed,72,0,0,1,0,7,80,8,8,8,10,8,10,0,flexible,0.08
14428514,811,within an hour,67%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Shared room,1,1,1,1,Real Bed,22,0,0,1,0,1,60,8,6,10,8,8,8,0,flexible,1
3021862,966,within an hour,100%,100%,0,1,1,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,90,0,0,2,10,2,90,10,10,10,10,10,10,0,moderate,2.52
4348422,818,N/A,,,0,1,0,Jamaica Plain,Boston,Apartment,Private room,2,2,1,1,Pull-out Sofa,150,0,0,1,0,1,,,,,,,,0,flexible,
973840,1399,within a few hours,100%,0%,0,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,1,Real Bed,82,0,0,2,0,2,95,10,10,10,10,9,9,0,flexible,1.03
9575439,407,within a few hours,70%,75%,0,1,1,Jamaica Plain,Boston,House,Private room,2,1,1,1,Real Bed,84,1,1,1,20,3,94,10,10,9,10,9,10,0,moderate,2.17
4430821,1445,within a day,50%,100%,0,1,0,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,160,0,0,4,15,1,94,10,9,10,10,9,9,0,flexible,1.05
9591772,649,N/A,,,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,110,1,1,1,0,7,100,10,10,10,10,10,10,0,strict,0.13
3079305,960,within a few hours,100%,86%,1,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,0,1,1,0,2,98,10,10,10,10,9,10,0,moderate,1.23
14474114,144,within a few hours,100%,100%,0,1,0,Jamaica Plain,Boston,Condominium,Private room,2,1,1,1,Real Bed,80,0,0,2,20,2,100,10,10,10,10,10,10,0,strict,1
7789429,1614,within an hour,100%,92%,0,2,1,Jamaica Plain,Boston,Apartment,Entire home/apt,5,1,2,3,Real Bed,225,1,1,4,25,3,100,10,10,10,10,10,10,0,strict,0.42
1203014,1317,within a few hours,100%,94%,0,1,1,Jamaica Plain,Boston,Apartment,Private room,2,1.5,1,1,Real Bed,65,0,0,1,10,3,96,10,10,10,10,9,9,0,moderate,1.53
957224,1502,within an hour,90%,100%,0,2,1,Jamaica Plain,Jamaica Plain,House,Entire home/apt,8,1,3,4,Real Bed,275,1,1,6,25,3,93,10,10,10,10,10,9,0,strict,1.42
4119345,1873,within a few hours,100%,100%,0,2,1,Jamaica Plain,Boston,House,Entire home/apt,8,2.5,3,3,Real Bed,300,1,1,2,25,3,100,10,10,9,10,10,10,0,strict,0.25
5495547,1650,N/A,,,0,2,1,Jamaica Plain,Boston,House,Entire home/apt,5,1.5,3,3,Real Bed,185,0,1,1,0,3,100,10,10,10,10,10,10,0,moderate,0.26
12081834,1769,within an hour,100%,78%,0,1,1,Jamaica Plain,Boston,Apartment,Entire home/apt,4,1,1,1,Real Bed,175,1,1,2,25,3,94,10,9,10,10,10,9,0,moderate,1.47
14260905,650,within a day,100%,100%,0,2,1,Jamaica Plain,Boston,Apartment,Entire home/apt,5,1,2,3,Real Bed,175,1,1,5,20,2,,,,,,,,0,flexible,
3988018,1852,within an hour,100%,100%,1,4,1,Jamaica Plain,Boston,Apartment,Private room,2,1,1,2,Real Bed,75,0,0,2,25,1,97,10,10,10,10,9,10,1,flexible,7.09
728238,1723,within an hour,100%,100%,0,2,0,Jamaica Plain,Jamaica Plain,Apartment,Private room,2,1,1,1,Pull-out Sofa,60,0,1,1,10,2,87,9,8,10,10,9,9,0,strict,1.88
